date,AAPL,ADBE,ADP,ADSK,AMAT,AMZN,ASML,ATVI,AVGO,BABA,BIDU,CRM,CSCO,CTSH,EA,FB,GOOG,GPRO,HPE,HPQ,IBM,INFY,INTC,INTU,ITW,LRCX,MSFT,NFLX,NOK,NVDA,NXPI,OMC,ORCL,PANW,PYPL,QCOM,SAP,SNAP,SQ,SYMC,T,TSLA,TSM,TWTR,TXN,VMW,VZ,WDAY,WDC,ZNGA
2017-05-02,0.00634454005723,-0.000814151432166,0.000384385872295,0.0159817351598,0.00023933392643,-0.00136042943168,0.0160319132922,0.00626171807201,0.018660796574,0.0120843332191,-0.00788626013551,0.0049619201477,0.00794677396283,0.00232049981025,-0.00569680346028,0.00209891118982,0.00424077057102,0.018779342723,-0.00159788687613,-0.00158442488632,0.00163679204485,-0.00137990574182,0.0181772887219,0.00310697955879,-0.00312412488202,0.000669962965748,-0.00158561357215,0.00708078532346,0.0121374386435,-0.0296319362975,-0.00188750471876,0.00338641965919,0.00177404504727,0.0137428518723,0.0317627261254,-0.00578334821956,0.00426002305212,-0.0099054479964,0.0107469102633,-0.00653833325992,-0.0038363550583,-0.0122045658706,0.0158686493721,0.0399087799316,-0.000504638695387,-0.0124762106154,0.000652233614061,0.00789622109419,-0.00467525741328,0.01393728223
2017-05-03,-0.00305069525551,-0.00111111111111,-0.0624942266003,-0.00107009095773,-0.00383567735839,-0.00624115572264,-0.00607452403882,-0.003582395087,-0.00243986614296,-0.012871538657,-0.00694133452754,-0.00620048225973,0.000292899158141,0.0011575637786,-0.00148541114058,-0.00641445215342,0.0115664964428,-0.0322580645161,-0.00160588789269,-0.0047608178172,-0.0029535787693,0.0110190690127,0.00769607188932,-0.00246200103165,0.00532029925661,0.00509006965929,-0.00317479025023,-0.00549696388623,0.0068424301208,0.00744102442789,0.000283661119516,0.0,-0.00531719345438,0.0293876808298,-0.000611620795107,0.0225176945622,-0.00473483049687,-0.00773078672124,-0.0281765018607,0.000313549122696,-0.0141217097607,-0.0246793565179,0.0106095872697,0.0180921052632,0.0065610458618,-0.00824411134904,0.00522819014511,-0.000895355344152,0.0221102088317,-0.00343642611684
2017-05-04,-0.00360365214292,-0.00177975528365,0.0163060112956,-0.00107123727906,0.0016838121118,-0.00371932882055,0.00663337556831,0.00492115124883,-0.00666921554659,-0.00609076091619,-0.00388951521984,-0.000346620450607,-0.00204365636386,0.0031371359931,0.00690681117841,-0.0062582345191,0.00498360372799,-0.0166666666667,0.00428562081525,-0.00106484060155,0.00264739633327,0.00272649536706,-0.0035151421508,0.00278653904613,0.00231970194269,0.00353133172898,-0.00390760090448,0.0106690661354,0.0255022507137,-0.00383690414669,0.0093581623972,-0.000361606127671,0.0129200771644,0.0220965175888,-0.00224398204814,0.0077071584713,0.014570406555,0.0352887259395,0.0886214442013,0.00939719287358,-0.0101541654314,-0.0500289370458,-0.00437450323948,-0.0048465266559,-0.0058915951596,0.00205117132678,-0.00584941676469,0.0154587207348,-0.000560691726185,-0.0206896551724
2017-05-05,0.0165832340253,0.00170863977416,0.00191736457775,-0.000107238605898,0.00504778929113,-0.00360521796636,0.00577521101733,0.0137465761334,0.0136522426429,0.00155359917141,0.00746986588195,0.00520110957004,0.00614352434421,0.0406585485757,0.0103419164204,-0.00404375207159,-0.00486228881781,0.0193704600484,0.00426733264564,0.0063903876325,-0.0251496230141,0.00543816360624,-0.000814048145133,0.00150848916109,0.00961871763215,-0.00199201048087,0.00276118495043,-0.00413354531002,0.0248851389434,9.66060367181e-05,-0.00187300992695,0.00916400232705,0.00242067721115,0.00579384296091,0.00797382948272,0.000365011130002,0.0148492697145,0.0265604249668,-0.00603015075377,0.00248426163792,0.0144681559133,0.0436268868882,0.00820383490727,0.0113636363636,0.0041611405197,0.0123895712131,0.0176537898206,0.0133480419195,0.0173820165939,0.12676056338
2017-05-08,0.0271889972872,0.00207653515277,-0.026085551137,0.00160875160875,-0.00693356597853,0.0159396242573,-0.0189193168433,0.00297270600274,-0.00604970428735,0.00706652878318,-0.003145537269,-0.00126480395539,-0.00290719523304,0.0167668646155,-0.000104449550867,0.00545793397231,0.00773354330029,-0.00118764845606,0.00318419686878,0.0211515480717,-0.00338649469941,0.02026543197,-0.00760397268777,0.000237823744579,-0.000429529416921,-0.00791736831062,-0.000870019397882,-0.00140485312899,-0.00809919008099,-0.0104952319866,0.00300243948208,0.000479167898461,-0.000439463854098,0.00447081076434,-0.0026369168357,-0.00564331951965,-0.00548675432726,-0.0314790858129,-0.0111223458038,0.00464331865869,0.000259703336778,-0.00376195881304,0.0162681607141,-0.0203317281969,-0.00213396001094,0.00659785037778,-0.00128408676918,-0.0174178097104,-0.00903812476108,0.04375
2017-05-09,0.00640455375921,0.00355239786856,0.00392990437374,0.0144555091552,0.0120370527665,0.00398297226671,0.0126810234862,0.0116694065321,0.0150166710578,0.0268697586856,0.0310475009861,0.00310845037992,-0.0113732300938,-0.00171244971347,0.00292489292803,-0.00383953396002,-0.00227978165471,-0.0118906064209,-0.00582006305068,-0.00362777535453,-0.00601133161267,-0.0105958189103,-0.0046520719312,0.0044391215903,-0.00422844414303,0.00952270556551,0.00145129498459,0.00690625399667,0.00816532258065,0.00165370419,-0.00121608980355,0.00322452361634,-0.00175640777971,0.0125823846615,0.00101688021151,0.0097022771737,0.00348443677101,0.0382902938557,0.0122699386503,-0.00246353746539,-0.0090735917485,0.0458022722094,0.0122920823053,0.00327689787002,-0.000126850706968,-0.00560312929485,-0.00450345978298,-0.005317970308,-0.0113463604253,-0.00299401197605
2017-05-10,-0.00474035881864,0.00405604719764,-0.0046346745673,0.0119273801984,0.0197424110536,-0.00406162758968,-0.00859513930053,0.0250810178156,0.0125626656427,-0.000166666666667,0.00322439610886,0.00206587857225,-0.0047211818814,-0.00311631300235,0.126549317779,-0.00126262626263,-0.00363667571366,0.0264741275572,0.0117136894598,0.00624092423336,-0.00565399374293,-0.00200411842894,-0.00989749027925,0.00284059662093,-0.00467793853656,-0.00923345099811,0.00390986027129,0.017909310301,-0.00648268506483,0.178259382239,-0.000842933408261,0.000833300606751,0.00109885221105,-0.0208791208791,0.011580658269,0.0032651554809,-0.00270103290314,-0.0145797598628,0.00757575757576,0.0237876687523,0.00601803203182,0.0123264645459,0.0,0.00925421883506,0.0130903471024,0.000956836062088,-0.00086179012583,0.00434395188238,0.00742622405512,0.012012012012
2017-05-11,0.00864831616993,0.00102827763496,-0.00176011085314,-0.00479816418066,0.0142291430533,-0.00140154908056,0.00269058295964,-0.00428524239356,-0.00103776757984,0.00150025004167,0.016505965027,0.0045813767037,-0.00326044322416,0.00437679211894,0.00388313609467,-0.00166345066205,0.00195955985271,0.010550996483,-0.00737224478424,-0.00516762962845,-0.00396680720745,0.0241460216686,-0.00888854887427,-0.00165232111776,-0.00216930936033,0.00516296760167,-0.0122642635034,-0.0108560019965,-0.00325410537263,0.0429548887231,0.00168728908886,-0.00118943827858,-0.00812569158368,-0.00587067253734,-0.00180759188592,-0.0117474605665,0.00129487080208,-0.21453437772,-0.012030075188,-0.0506966829414,-0.000260445938277,-0.00651866428879,0.00423613925324,-0.00809061488673,-0.001118193283,-0.00701009028147,-0.00776280103776,-0.0121991793279,0.00156295521928,0.00890207715134
2017-05-12,0.0139652157571,0.00403551251009,0.0073612078018,-0.000209621632952,-0.000920462317849,0.0144889301619,0.00954084675015,0.00466247536695,0.0210742318935,0.00149800266312,0.00123258306538,0.0151636073424,-0.00535244349345,0.0021796448184,0.00469699760545,0.00193281791522,0.00174081237911,-0.0092807424594,0.00106331300264,0.00207458921534,-0.0018589140986,0.000653599175252,-0.00448270242918,-0.00291605069773,-0.00449288749307,-0.00226818220434,-0.00116768596853,0.0143181531475,0.00817865136395,0.0109882091876,9.35803855512e-05,-0.0101234928629,-0.00177196531339,0.0113764654798,-0.00663983903421,0.011702881279,0.0119432207538,0.0603878116343,0.0187721968544,-0.0143019143106,0.00129982668977,0.00529247910864,-0.00534178729235,0.0119630233823,0.00360653786295,-0.00310193603594,-0.00391062599676,0.0204333670147,-0.000334233367897,-0.0235294117647
2017-05-15,-0.00256248570186,0.00555393159895,0.0131727041122,0.0129992661705,0.0202572242799,-0.00351588911427,0.00221500295334,0.00714251104128,0.0130109067684,0.00880837626724,-0.00369319702403,0.00853548966757,0.0233177037131,0.00155283152796,0.0165918049317,-0.000931284507417,0.00521336165283,0.0117096018735,0.00582313834806,0.00311342444757,0.00758111137996,-0.0104709574024,0.00281430470879,0.00885277942783,0.00225658231701,0.0112984385327,0.000731590058736,-0.00491262981158,0.00647648934217,0.0501995682297,0.0015907176944,-0.00986487575887,0.00532533224418,0.0270479134467,0.00810208628722,0.00144734643767,0.00135435813099,0.0835945663532,0.00846613545817,0.0319259536885,0.00259901735782,-0.0274929959053,-0.0087649658216,0.0333154218162,0.0106583388537,0.0155579399142,-0.0100348390555,0.0531411596435,-0.00702695300911,0.0210843373494
2017-05-16,-0.00147685726334,0.003125,-0.00132059663559,0.0144882541654,0.0169230524273,0.00845537960479,0.0111978782967,0.00655907713197,0.00690289409973,0.0215815485997,0.0241753518857,-0.000556792873051,0.00204485388507,0.0108545323696,0.00775473399459,-0.00272987549104,0.00631749690528,0.00462962962963,0.0063201230789,0.0056769647869,0.0143229458981,0.00925478560881,0.00533503626851,-0.00101853786397,0.000218484532036,0.00852800670373,0.0201353496533,-0.00381202349706,0.0112775096605,0.0186137155423,0.00616591928251,-0.00473857662327,-0.000662977505642,-0.00785887467603,0.0114526823388,0.00992745608938,0.0113998647474,0.00192864030858,0.00444444444444,-0.0212518673156,-0.0103663883175,0.00357730783842,-0.000856862704683,0.0135205408216,0.00882927243399,-0.000105652403592,-0.0015432741475,0.00846218136231,-0.000674571526416,0.0294985250737
2017-05-17,-0.0335754805746,-0.0268057668623,-0.0103739465179,-0.041415893094,-0.0512529161643,-0.02205844297,-0.0324202243917,-0.0449097874269,-0.0394715713437,-0.0266086115143,-0.0240767939572,-0.0212813370474,-0.01399237985,-0.0105847538685,-0.0583392984968,-0.0329149419148,-0.0247932131495,-0.0334101382488,-0.0162204489522,-0.0261934782723,-0.0178946655372,-0.0242463472028,-0.0217766561083,-0.016863016314,-0.0213483104468,-0.0346749993209,-0.0278065403065,-0.0389561508061,-0.0270757826722,-0.0664423688257,-0.00287836583101,-0.00280785040236,-0.0234050062321,-0.0353922642622,-0.0256257449344,-0.0105444664288,-0.00745056834464,-0.0423484119346,-0.0383480825959,-0.0383121115708,-0.0191144159959,-0.0343837733825,-0.0174112931746,-0.0620831195485,-0.0436362376306,-0.0250422654269,-0.0183184985551,-0.0287993369937,-0.0420414100817,-0.0343839541547
2017-05-18,0.0152409731438,0.00156331422616,0.0107904826934,0.0197935511333,0.0268929633183,0.0145327913968,0.008960168662,0.0169632580132,0.0280299431865,0.00455599734924,-0.0194571351787,-0.00102459016393,-0.0721469841949,0.010411729464,0.0160585328772,0.0193993786676,0.0115482481895,-0.0166865315852,-0.0010612894667,-0.00949151073212,-0.000993633913852,0.0060463669972,0.00513658242555,-0.00159548365314,0.00422948472921,0.0172467757102,0.00340881568476,0.016318537859,0.0,0.0418881150741,-0.00111742247882,0.00844726987721,-0.00135634623654,-0.0066392941382,0.00122324159021,0.0137276419333,0.000192474256568,0.0185929648241,0.00613496932515,-0.0126162219113,0.0130794361885,0.0227042566398,0.0139437092846,0.0125820568928,0.00699031035839,0.000108377587515,0.0125912951519,0.0180266666667,0.0104437263216,0.00890207715134
2017-05-19,0.00340884296309,0.0140478668054,0.0027457281168,0.14692684963,0.00387308584154,0.0014084653987,0.00634328358209,0.0132374410166,-0.0149793930633,0.016079821885,0.034698240421,-0.0039886039886,-0.00541662548186,0.00615232182805,0.00663985785093,0.00270892591088,0.00405271757826,0.0327272727273,-0.0133127354527,0.0117155452487,0.00795834481193,0.0120200563225,0.00511033278,0.0018377382825,0.0121904911156,0.0172890420415,-0.000295346567458,0.00847784200385,0.0114620908202,0.0230951217747,0.00447469003449,0.012018472629,0.00316986974675,0.0245361006068,0.00570148645897,0.0276201279416,0.0110651399981,-0.0133201776024,0.0116869918699,-0.0242125402268,0.0076441259392,-0.00712323516259,0.00859608177222,-0.00864397622907,0.0135044835039,0.00260078023407,0.00843668407311,0.0249371332775,0.00638680061207,0.0147058823529
2017-05-22,0.00607607620178,0.0178113318185,0.00841569381799,0.0313893185333,0.014744189344,0.0112831305218,-0.00474601408973,0.022189684387,0.0182827788286,0.012416815452,0.0155223564314,0.0176201372998,0.0121742760033,0.00565617648009,0.00696767001115,0.0012157233554,0.00840462093554,0.0399061032864,0.014030731367,0.00578994031658,0.00434314066581,-0.00726211483643,0.0104540462953,0.0141972125997,0.00627715036875,0.00334624517464,0.0112279849314,0.00089160616482,0.0048495150485,0.0213232406079,0.00389791183295,0.00419849546699,0.00722154362493,0.00523605150215,0.00769386515489,0.0279167844647,0.00628092881614,0.004,0.0522350577599,0.0192969381216,0.000259119489921,-0.00154425248528,0.00568090167084,0.00435967302452,0.000871059154679,0.0293990488543,0.00131999010585,0.0170721733797,0.0152329325992,-0.00289855072464
2017-05-23,-0.00123376009082,0.00475298862163,0.000804740879603,-0.00344036697248,0.0062744532391,0.000896288130879,-0.00223530288354,0.0119045524135,-0.00771862945003,-0.0145891783567,0.000573843184308,-0.00505959073533,0.00538061994953,0.00334309997934,0.00572008487868,-0.00114678899083,0.00738963327883,-0.0259593679458,0.0037219028838,-0.00785285438626,-0.0039968586946,0.000669993846995,0.00251587396669,0.0156490905321,0.00667368407037,0.00340053083714,0.00335902405892,0.00502672435734,0.0531369719887,-0.0134629384979,-0.000739576592401,-0.00943698292402,-0.00156859900535,0.00862437025019,0.00723327305606,-0.00101255710962,0.00510686589748,-0.00249003984064,0.0329355608592,0.0070997830432,0.00157084944373,-0.020911873691,0.0,-0.0151926207271,-0.00845978246274,-0.00388492230155,0.0,-0.010553824505,0.000567431303604,0.0174418604651
2017-05-24,-0.00299086100225,0.0114678899083,0.00452161554047,-0.00433743471718,-0.00623532995288,0.00906807748523,-0.00313643491898,0.012284469641,0.0129362102368,-0.000976165297324,-0.00610010427529,0.0125437902588,-0.00849976398587,0.00727236683593,0.0302724520686,0.0133045181333,0.0064711958011,-0.0104287369641,0.00265558374265,0.00263833660191,0.00315730097885,0.00929164844775,0.00724984066284,0.067208968391,0.00533250446947,-0.00358467805427,0.00131102860319,-0.00126622348845,0.00628336561629,0.0112389873721,-0.000832639467111,0.00277365093771,0.00605949153851,-0.00126989502201,0.0183522840614,-0.00979388132306,0.00291682348513,0.0249625561658,0.0129390018484,0.00268690439438,-0.00417685888105,0.0209306917659,0.00339161981196,-0.00936639118457,0.00451639444797,0.0121218509539,-0.0096733233291,0.00995530272247,0.0189714399933,0.0228571428571
2017-05-25,0.00345637245168,0.0122590702948,0.0118026518908,0.0125355618777,0.00874006094153,0.0132911715204,0.0104876769795,0.0121353927768,0.00525894904657,0.0066769807019,0.0069244085401,0.0186383928571,-0.00158910478242,0.00586490729541,0.0135339684801,0.0127965875766,0.0152676551897,-0.00819672131148,-0.00370366382791,-0.0336677959508,0.00452471562551,0.0203955918986,0.00387566242189,0.0038451983388,0.00702405281269,0.00667214137984,0.0123594925124,0.0335974643423,0.00156494522692,-0.00223771408899,-0.000462962962963,0.00541169819461,0.00825256411703,-0.00279732135289,-0.00235063663075,-0.00323906571815,0.00206398348813,0.0681928884559,0.018704379562,0.00267632082015,0.00209718910346,0.0213074592225,0.00140670276429,-0.00166852057842,0.00924528037912,0.00781087273485,0.00599356583364,0.0108630054315,-0.00479454945035,-0.0251396648045
2017-05-26,-0.00168968895259,-0.0067203360168,0.00187730811395,-0.00755114584248,0.0106617334924,0.00241599387948,-0.00511527911632,-0.0158733661143,0.00145303549855,0.00291191458384,-0.00812711643657,-0.00482086118111,0.00191061856687,-0.00134554862713,-0.0149345515242,0.00111871545143,0.001990634734,-0.00826446280992,-0.000529517922561,0.00544614799656,-0.00463485621787,0.00129360956873,0.0,0.00144546016005,-0.000925411136579,0.00792709880269,0.00488460663607,-0.00380251456608,-0.003125,0.0258936318425,0.000463177396943,-0.0040668301784,0.00132723952085,0.00374022441346,0.00510504614176,-0.00622024021036,-0.00477483381706,-0.0323757409941,0.0,-0.0113515957698,-0.00287863413773,0.0262285768393,-0.00168625254316,0.0155988857939,0.00408439486432,0.000413351245221,0.000220146408949,-0.00507462686567,0.00828992980948,0.0
2017-05-30,0.000390537532435,0.00366481076891,0.00177596606604,0.00115013713173,0.00131755218258,0.00092389885316,-0.00588673621461,0.00514650463686,-0.00576259303546,-0.000645213323655,-0.00267871211723,0.000330287349995,0.00571436073666,-0.00449120522547,0.00642111834478,0.00164333136134,0.00453951228551,-0.0119047619048,0.00105959692068,0.0254482359746,-0.00498358519376,-0.00837441034611,-0.00220611408761,0.0107538639409,0.00520017929649,0.0112820024919,0.00643230050872,0.00486363356523,-0.00626959247649,0.0213617148158,0.0012962962963,0.0016814151622,0.00353610425025,-0.00914634146341,-0.00253955850752,-0.00313048079966,0.0030103480715,0.0108388312912,0.0183609493954,0.0151988859384,0.0112795469377,0.0306329581104,0.00760240718667,0.0109709270433,0.0104775782586,-0.000723065798988,0.0194172732875,-0.00680068006801,0.0142204603238,0.0315186246418
2017-05-31,-0.0059216083075,-0.00386208833649,0.0082741555207,-0.0122834924001,0.00702505795342,-0.0020868867262,-0.0106438797691,0.0,-0.00141755620983,-0.0117020418045,-0.0199073098799,-0.0134272507154,-0.00473545422503,0.00631605401044,0.00425343376163,-0.00603753773461,-0.011292372013,-0.00963855421687,-0.0021223511114,-0.00950692003991,0.00593172672212,-0.00471698113208,-0.00193461781428,0.00421265050074,0.000850649261482,-0.0108371711491,-0.00809675740437,-0.000919005023894,-0.00315457413249,-0.00358901490257,0.0162751988163,0.00383678343063,-0.000661518552589,0.0135897435897,0.0225225225225,-0.00121953844057,0.00881635715626,-0.0111888111888,0.0109938434477,0.00831778371745,-0.000516807170768,0.01763652641,-0.0117373804406,-0.00596852957135,0.00634457711307,0.00423816415133,0.00952484846832,0.0067465512033,-0.0134730958312,-0.0222222222222
2017-06-01,0.00274897385329,-0.00338361765121,0.00957313292457,0.0112731502192,0.00261547096016,0.00133719410428,0.0137889234033,0.0167297248604,-0.0204191590946,0.0123305569165,0.00623320795271,0.00457385095939,0.00919789743607,0.00717454653225,0.00476484602488,0.000462168229235,0.00216611736418,0.0243309002433,-0.0685792216648,0.0101292714042,0.00026201769835,0.0132446330035,0.000276909687883,0.00490599183125,0.0150119942866,0.00818468036817,0.00372386427227,-0.000490586864537,0.0268987341772,6.94283409264e-05,-0.00527752502275,0.0183951780228,0.00881271312992,0.172021249684,0.018195747941,0.0235712182263,-0.00409074005206,0.00612918434701,0.0104393214441,0.000986966046367,0.00882309489546,-0.0018767778071,0.0149890370405,0.0114628820961,-0.0121228577952,0.00257334019557,-0.00278704541668,0.0152030406081,0.0169887362725,0.0170454545455
